"dataset","method","descriptor","testset","true_or_y_scrambled_labels_used","train_test_split","cv_split","accuracy","balanced_accuracy","recall","precision","AU_Prec_Rec_Curve","ROC_AUC","MCC","dataset_readable"
"all","SVM","MD","CV","7","3","5",0.563636363636364,0.56631299734748,0.517241379310345,0.6,0.536306311573101,0.463527851458886,0.132979193708369,"DILIrank 
 (+SIDER)"
"all","RF","MD","CV","7","4","1",0.530120481927711,0.507344300822562,0.297297297297297,0.458333333333333,0.444537499405334,0.522693889541716,0.0161038087471226,"DILIrank 
 (+SIDER)"
"all","SVM","MD","CV","7","4","1",0.548192771084337,0.551410105757932,0.581081081081081,0.494252873563218,0.468208861778885,0.536941833137485,0.102332855889996,"DILIrank 
 (+SIDER)"
"all","RF","MD","CV","7","4","2",0.530120481927711,0.519242068155112,0.418918918918919,0.46969696969697,0.451012585569954,0.536060517038778,0.0390858490111317,"DILIrank 
 (+SIDER)"
"all","SVM","MD","CV","7","4","2",0.55421686746988,0.550235017626322,0.513513513513513,0.5,0.525862373583377,0.588058166862515,0.100234742107038,"DILIrank 
 (+SIDER)"
"all","RF","MD","CV","7","4","3",0.557575757575758,0.558624742873935,0.385542168674699,0.592592592592593,0.580688161055607,0.551057890096973,0.124939150772936,"DILIrank 
 (+SIDER)"
"all","SVM","MD","CV","7","4","3",0.521212121212121,0.520863943579195,0.578313253012048,0.521739130434783,0.567975333612044,0.533132530120482,0.0420065509245301,"DILIrank 
 (+SIDER)"
"all","RF","MD","CV","7","4","4",0.575757575757576,0.577777777777778,0.6,0.529411764705882,0.513887277283005,0.57037037037037,0.154982604969517,"DILIrank 
 (+SIDER)"
"all","SVM","MD","CV","7","4","4",0.606060606060606,0.602222222222222,0.56,0.567567567567568,0.392604645704321,0.429185185185185,0.204687180587456,"DILIrank 
 (+SIDER)"
"all","RF","MD","CV","7","4","5",0.539393939393939,0.541005291005291,0.452380952380952,0.558823529411765,0.510706027050688,0.496619635508524,0.0832936172648456,"DILIrank 
 (+SIDER)"
"all","SVM","MD","CV","7","4","5",0.539393939393939,0.53858024691358,0.583333333333333,0.544444444444444,0.568497346455633,0.573265726043504,0.0774685209753774,"DILIrank 
 (+SIDER)"
"all","RF","MD","CV","7","5","1",0.5,0.484649122807018,0.302631578947368,0.433962264150943,0.45687682297629,0.45906432748538,-0.0328105935804651,"DILIrank 
 (+SIDER)"
"all","SVM","MD","CV","7","5","1",0.5,0.502046783625731,0.526315789473684,0.459770114942529,0.505851425782137,0.508333333333333,0.00408372800643185,"DILIrank 
 (+SIDER)"
"all","RF","MD","CV","7","5","2",0.518072289156627,0.519308943089431,0.416666666666667,0.53030303030303,0.504426047542978,0.485191637630662,0.0394514617841423,"DILIrank 
 (+SIDER)"
"all","SVM","MD","CV","7","5","2",0.463855421686747,0.463850174216028,0.464285714285714,0.469879518072289,0.468740315998263,0.471762485481998,-0.072294403906782,"DILIrank 
 (+SIDER)"
"all","RF","MD","CV","7","5","3",0.457831325301205,0.449853801169591,0.355263157894737,0.397058823529412,0.42265263526119,0.439181286549708,-0.101608156199494,"DILIrank 
 (+SIDER)"
"all","SVM","MD","CV","7","5","3",0.542168674698795,0.539912280701754,0.513157894736842,0.5,0.457776927854567,0.524488304093567,0.0796848857734869,"DILIrank 
 (+SIDER)"
"all","RF","MD","CV","7","5","4",0.515151515151515,0.534225310467179,0.292134831460674,0.604651162790698,0.575578354357006,0.549896510940272,0.0777257727380894,"DILIrank 
 (+SIDER)"
"all","SVM","MD","CV","7","5","4",0.521212121212121,0.518701951507983,0.550561797752809,0.556818181818182,0.526923395395991,0.504952690715553,0.0373707680001474,"DILIrank 
 (+SIDER)"
"all","RF","MD","CV","7","5","5",0.587878787878788,0.585858585858586,0.575757575757576,0.487179487179487,0.422253739930314,0.538950107131925,0.168498626144182,"DILIrank 
 (+SIDER)"
"all","SVM","MD","CV","7","5","5",0.503030303030303,0.52020202020202,0.606060606060606,0.416666666666667,0.516898386441496,0.572543617998163,0.0401286176952564,"DILIrank 
 (+SIDER)"
"all","RF","MD","CV","7","6","1",0.518072289156627,0.498888065233506,0.366197183098592,0.426229508196721,0.404298671897648,0.484284655300222,-0.00228213175999851,"DILIrank 
 (+SIDER)"
"all","SVM","MD","CV","7","6","1",0.5,0.502668643439585,0.52112676056338,0.430232558139535,0.426235522376335,0.493328391401038,0.00528466308317119,"DILIrank 
 (+SIDER)"
"all","RF","MD","CV","7","6","2",0.524096385542169,0.519572687882863,0.492753623188406,0.435897435897436,0.448103646788461,0.52883609741521,0.0386546941565328,"DILIrank 
 (+SIDER)"
"all","SVM","MD","CV","7","6","2",0.55421686746988,0.539070670850142,0.449275362318841,0.462686567164179,0.476306219524431,0.595921111609144,0.0784939668745796,"DILIrank 
 (+SIDER)"
"all","RF","MD","CV","7","6","3",0.572289156626506,0.57404181184669,0.428571428571429,0.610169491525424,0.570322435128489,0.586599883855981,0.15468055008695,"DILIrank 
 (+SIDER)"
"all","SVM","MD","CV","7","6","3",0.506024096385542,0.506387921022067,0.476190476190476,0.512820512820513,0.511202000388521,0.494337979094077,0.0127981579424414,"DILIrank 
 (+SIDER)"
"all","RF","MD","CV","7","6","4",0.448484848484848,0.456168831168831,0.340909090909091,0.476190476190476,0.482920656875187,0.412190082644628,-0.0900180054018006,"DILIrank 
 (+SIDER)"
"all","SVM","MD","CV","7","6","4",0.587878787878788,0.586850649350649,0.602272727272727,0.616279069767442,0.611853695112436,0.613562573789846,0.173471044282636,"DILIrank 
 (+SIDER)"
"all","RF","MD","CV","7","6","5",0.557575757575758,0.551884015307624,0.417721518987342,0.55,0.539348275417972,0.554091845746247,0.107759624903419,"DILIrank 
 (+SIDER)"
"all","SVM","MD","CV","7","6","5",0.496969696969697,0.496835443037975,0.493670886075949,0.475609756097561,0.520741373326623,0.51479246393877,-0.00632353187334766,"DILIrank 
 (+SIDER)"
"all","RF","MD","CV","7","7","1",0.566265060240964,0.55448717948718,0.358974358974359,0.56,0.500472962958043,0.539699883449884,0.11854929173629,"DILIrank 
 (+SIDER)"
"all","SVM","MD","CV","7","7","1",0.487951807228916,0.48208041958042,0.384615384615385,0.447761194029851,0.50090665940032,0.523018648018648,-0.036457885028314,"DILIrank 
 (+SIDER)"
"all","RF","MD","CV","7","7","2",0.530120481927711,0.525901065226908,0.467532467532468,0.493150684931507,0.470435248577178,0.530789435283817,0.05204572741444,"DILIrank 
 (+SIDER)"
"all","SVM","MD","CV","7","7","2",0.602409638554217,0.599445498321903,0.558441558441558,0.573333333333333,0.396714667642256,0.38997519334598,0.199298560588935,"DILIrank 
 (+SIDER)"
"all","RF","MD","CV","7","7","3",0.487951807228916,0.487951807228916,0.36144578313253,0.483870967741935,0.473179264169022,0.432936565539266,-0.0249067740693359,"DILIrank 
 (+SIDER)"
"all","SVM","MD","CV","7","7","3",0.493975903614458,0.493975903614458,0.506024096385542,0.494117647058824,0.48173508574884,0.469444041225142,-0.0120516921010365,"DILIrank 
 (+SIDER)"
"all","RF","MD","CV","7","7","4",0.55421686746988,0.550762527233115,0.407407407407407,0.559322033898305,0.545905882224372,0.54800290486565,0.106024762619844,"DILIrank 
 (+SIDER)"
"all","SVM","MD","CV","7","7","4",0.487951807228916,0.486056644880174,0.407407407407407,0.471428571428571,0.471878183692151,0.49920116194626,-0.0282269932813314,"DILIrank 
 (+SIDER)"
"all","RF","MD","CV","7","7","5",0.503030303030303,0.508960573476703,0.555555555555556,0.444444444444444,0.430757323452634,0.489620669056153,0.0178493184200555,"DILIrank 
 (+SIDER)"
"all","SVM","MD","CV","7","7","5",0.521212121212121,0.532930107526882,0.625,0.463917525773196,0.474365090185843,0.53584229390681,0.0663575806369638,"DILIrank 
 (+SIDER)"
"all","RF","MD","CV","7","8","1",0.566265060240964,0.547619047619048,0.428571428571429,0.483870967741935,0.471771866758166,0.516294642857143,0.0972260905247101,"DILIrank 
 (+SIDER)"
"all","SVM","MD","CV","7","8","1",0.55421686746988,0.544940476190476,0.485714285714286,0.472222222222222,0.425424363509809,0.524181547619048,0.0895616584681596,"DILIrank 
 (+SIDER)"
"all","RF","MD","CV","7","8","2",0.512048192771084,0.515552325581395,0.418604651162791,0.537313432835821,0.514667262804659,0.520566860465116,0.0316784960857134,"DILIrank 
 (+SIDER)"
"all","SVM","MD","CV","7","8","2",0.524096385542169,0.526308139534884,0.465116279069767,0.547945205479452,0.543881385270597,0.559229651162791,0.0529677404876722,"DILIrank 
 (+SIDER)"
"all","RF","MD","CV","7","8","3",0.536144578313253,0.531521579024893,0.493150684931507,0.473684210526316,0.418030430021464,0.505155398438651,0.062807688988672,"DILIrank 
 (+SIDER)"
"all","SVM","MD","CV","7","8","3",0.560240963855422,0.545662100456621,0.424657534246575,0.5,0.432871396618327,0.519222271321255,0.0937079140987292,"DILIrank 
 (+SIDER)"
"all","RF","MD","CV","7","8","4",0.481927710843373,0.481927710843373,0.421686746987952,0.479452054794521,0.447279798549358,0.444113804616055,-0.0364098047814662,"DILIrank 
 (+SIDER)"
"all","SVM","MD","CV","7","8","4",0.475903614457831,0.475903614457831,0.506024096385542,0.477272727272727,0.469560861610189,0.469008564377994,-0.0482804549585268,"DILIrank 
 (+SIDER)"
"all","RF","MD","CV","7","8","5",0.533333333333333,0.529143361789815,0.430379746835443,0.515151515151515,0.506031331910689,0.466661760376803,0.0594350797239787,"DILIrank 
 (+SIDER)"
"all","SVM","MD","CV","7","8","5",0.533333333333333,0.535325287017957,0.582278481012658,0.511111111111111,0.549515192292086,0.553355902266706,0.0708804685391657,"DILIrank 
 (+SIDER)"
"all","RF","MD","CV","7","9","1",0.566265060240964,0.543918918918919,0.337837837837838,0.520833333333333,0.479709979288946,0.534665099882491,0.096300776307793,"DILIrank 
 (+SIDER)"
"all","SVM","MD","CV","7","9","1",0.524096385542169,0.51909518213866,0.472972972972973,0.466666666666667,0.461503242871488,0.524823736780259,0.0381427715312929,"DILIrank 
 (+SIDER)"
"all","RF","MD","CV","7","9","2",0.530120481927711,0.522581585081585,0.397435897435897,0.5,0.496382965012974,0.495119463869464,0.04659727736515,"DILIrank 
 (+SIDER)"
"all","SVM","MD","CV","7","9","2",0.560240963855422,0.564831002331002,0.641025641025641,0.526315789473684,0.529433921932323,0.579545454545454,0.130800797592108,"DILIrank 
 (+SIDER)"
"all","RF","MD","CV","7","9","3",0.590361445783133,0.587079877782628,0.518987341772152,0.577464788732394,0.559014690586371,0.604103011785247,0.175804505707543,"DILIrank 
 (+SIDER)"
"all","SVM","MD","CV","7","9","3",0.55421686746988,0.554343081623745,0.556962025316456,0.530120481927711,0.517700646042506,0.581405499781755,0.108559875723942,"DILIrank 
 (+SIDER)"
"all","RF","MD","CV","7","9","4",0.590361445783133,0.593028322440087,0.482352941176471,0.630769230769231,0.574963132948541,0.582062454611474,0.190537205875317,"DILIrank 
 (+SIDER)"
"all","SVM","MD","CV","7","9","4",0.493975903614458,0.493391430646333,0.517647058823529,0.505747126436782,0.518605766593239,0.52556281771968,-0.0132286719893786,"DILIrank 
 (+SIDER)"
"all","RF","MD","CV","7","9","5",0.527272727272727,0.516666666666667,0.4,0.476190476190476,0.434576518781684,0.478,0.0341633359037828,"DILIrank 
 (+SIDER)"
"all","SVM","MD","CV","7","9","5",0.527272727272727,0.527777777777778,0.533333333333333,0.481927710843373,0.484528111745227,0.539259259259259,0.0553265269662707,"DILIrank 
 (+SIDER)"
"all","RF","MD","CV","7","10","1",0.493975903614458,0.500074704915583,0.536231884057971,0.415730337078652,0.427425031275332,0.501494098311669,0.0001476553616278,"DILIrank 
 (+SIDER)"
"all","SVM","MD","CV","7","10","1",0.572289156626506,0.556626326012252,0.463768115942029,0.484848484848485,0.447072966890591,0.534812490661886,0.114047777225542,"DILIrank 
 (+SIDER)"
"all","RF","MD","CV","7","10","2",0.572289156626506,0.562901538921261,0.507246376811594,0.486111111111111,0.439715765575956,0.536680113551472,0.125104088779954,"DILIrank 
 (+SIDER)"
"all","SVM","MD","CV","7","10","2",0.542168674698795,0.545495293590318,0.565217391304348,0.458823529411765,0.442140492222702,0.543926490363066,0.0897129025233199,"DILIrank 
 (+SIDER)"
"all","RF","MD","CV","7","10","3",0.530120481927711,0.532029767984824,0.50561797752809,0.569620253164557,0.577334339545774,0.557784911717496,0.0639662634449741,"DILIrank 
 (+SIDER)"
"all","SVM","MD","CV","7","10","3",0.530120481927711,0.525901065226908,0.584269662921348,0.559139784946237,0.591573037058674,0.539106960455275,0.05204572741444,"DILIrank 
 (+SIDER)"
"all","RF","MD","CV","7","10","4",0.506024096385542,0.506024096385542,0.397590361445783,0.507692307692308,0.479668392803306,0.486064740891276,0.0123419173794088,"DILIrank 
 (+SIDER)"
"all","SVM","MD","CV","7","10","4",0.512048192771084,0.512048192771084,0.481927710843373,0.512820512820513,0.520467638851473,0.537451008854696,0.0241402274792634,"DILIrank 
 (+SIDER)"
"all","RF","MD","CV","7","10","5",0.515151515151515,0.514329805996473,0.469135802469136,0.506666666666667,0.527573514375092,0.48669900058789,0.0287740220765687,"DILIrank 
 (+SIDER)"
"all","SVM","MD","CV","7","10","5",0.466666666666667,0.467372134038801,0.506172839506173,0.460674157303371,0.48020356712786,0.491990005878895,-0.0654483976263336,"DILIrank 
 (+SIDER)"
"all","RF","MD","CV","8","1","1",0.487951807228916,0.492982456140351,0.552631578947368,0.451612903225806,0.438780758823347,0.496271929824561,-0.0140877059413844,"DILIrank 
 (+SIDER)"
"all","SVM","MD","CV","8","1","1",0.493975903614458,0.499561403508772,0.565789473684211,0.457446808510638,0.461882323700777,0.508114035087719,-0.000881846558785177,"DILIrank 
 (+SIDER)"
"all","RF","MD","CV","8","1","2",0.55421686746988,0.54960058097313,0.358024691358025,0.568627450980392,0.509596872402728,0.551416122004357,0.107481748572,"DILIrank 
 (+SIDER)"
"all","SVM","MD","CV","8","1","2",0.542168674698795,0.543355119825708,0.592592592592593,0.527472527472527,0.46897086421994,0.460130718954248,0.087090549545045,"DILIrank 
 (+SIDER)"
"all","RF","MD","CV","8","1","3",0.563636363636364,0.547594297594298,0.391891891891892,0.517857142857143,0.465205650999821,0.506756756756757,0.0999802483081095,"DILIrank 
 (+SIDER)"
"all","SVM","MD","CV","8","1","3",0.509090909090909,0.498143748143748,0.391891891891892,0.446153846153846,0.496746188886142,0.518191268191268,-0.00377873794178779,"DILIrank 
 (+SIDER)"
"all","RF","MD","CV","8","1","4",0.56969696969697,0.559253246753247,0.402597402597403,0.553571428571429,0.49334098384817,0.551357733175915,0.1248594978949,"DILIrank 
 (+SIDER)"
"all","SVM","MD","CV","8","1","4",0.503030303030303,0.505681818181818,0.545454545454545,0.471910112359551,0.519457903438816,0.533426800472255,0.0113737120000449,"DILIrank 
 (+SIDER)"
"all","RF","MD","CV","8","1","5",0.521212121212121,0.520129297678519,0.341463414634146,0.528301886792453,0.499654359019148,0.486188657067294,0.0431079771821479,"DILIrank 
 (+SIDER)"
"all","SVM","MD","CV","8","1","5",0.484848484848485,0.484719365265942,0.463414634146341,0.481012658227848,0.538041190124613,0.541654422568322,-0.0305882472013096,"DILIrank 
 (+SIDER)"
"all","RF","MD","CV","8","2","1",0.469879518072289,0.470152505446623,0.481481481481481,0.458823529411765,0.480597635810438,0.486129266521423,-0.0596949891067538,"DILIrank 
 (+SIDER)"
"all","SVM","MD","CV","8","2","1",0.475903614457831,0.474872912127814,0.432098765432099,0.460526315789474,0.489897248165288,0.45279593318809,-0.0504192145326228,"DILIrank 
 (+SIDER)"
"all","RF","MD","CV","8","2","2",0.542168674698795,0.542168674698795,0.397590361445783,0.559322033898305,0.520903540464196,0.490346929888228,0.0881008594999961,"DILIrank 
 (+SIDER)"
"all","SVM","MD","CV","8","2","2",0.518072289156627,0.518072289156627,0.481927710843373,0.519480519480519,0.503476689228962,0.477427783422848,0.0362393908354557,"DILIrank 
 (+SIDER)"
"all","RF","MD","CV","8","2","3",0.503030303030303,0.512437444804239,0.290697674418605,0.543478260869565,0.512525381869672,0.49205181042096,0.0277122339557956,"DILIrank 
 (+SIDER)"
"all","SVM","MD","CV","8","2","3",0.484848484848485,0.488298498675302,0.406976744186047,0.507246376811594,0.503640531453017,0.508095378274948,-0.0237014104448106,"DILIrank 
 (+SIDER)"
"all","RF","MD","CV","8","2","4",0.521212121212121,0.518701951507983,0.486842105263158,0.480519480519481,0.493182479553171,0.508426966292135,0.0373707680001474,"DILIrank 
 (+SIDER)"
"all","SVM","MD","CV","8","2","4",0.472727272727273,0.472797161442933,0.473684210526316,0.433734939759036,0.556279304254833,0.545313424009462,-0.054237547918144,"DILIrank 
 (+SIDER)"
"all","RF","MD","CV","8","2","5",0.533333333333333,0.518641707920792,0.453125,0.408450704225352,0.43099733559963,0.506961633663366,0.036692159062706,"DILIrank 
 (+SIDER)"
"all","SVM","MD","CV","8","2","5",0.533333333333333,0.524365717821782,0.484375,0.413333333333333,0.324936652176459,0.433709777227723,0.0476878775305248,"DILIrank 
 (+SIDER)"
"all","RF","MD","CV","8","3","1",0.506024096385542,0.507558139534884,0.55,0.488888888888889,0.470306021210192,0.495494186046512,0.0151604142850619,"DILIrank 
 (+SIDER)"
"all","SVM","MD","CV","8","3","1",0.41566265060241,0.417296511627907,0.4625,0.406593406593407,0.444799619053603,0.430668604651163,-0.166072114409971,"DILIrank 
 (+SIDER)"
"all","RF","MD","CV","8","3","2",0.512048192771084,0.502937720329025,0.418918918918919,0.449275362318841,0.491058475084209,0.516377790834313,0.00592570197276319,"DILIrank 
 (+SIDER)"
"all","SVM","MD","CV","8","3","2",0.493975903614458,0.48927732079906,0.445945945945946,0.434210526315789,0.441380358276576,0.514394829612221,-0.0213951350111514,"DILIrank 
 (+SIDER)"
"all","RF","MD","CV","8","3","3",0.521212121212121,0.516233766233766,0.441558441558442,0.485714285714286,0.514848414775855,0.496310507674144,0.0327736762672231,"DILIrank 
 (+SIDER)"
"all","SVM","MD","CV","8","3","3",0.545454545454545,0.548701298701299,0.597402597402597,0.511111111111111,0.464904137596965,0.4836186540732,0.0975900072948533,"DILIrank 
 (+SIDER)"
"all","RF","MD","CV","8","3","4",0.587878787878788,0.587365591397849,0.583333333333333,0.525,0.46060545016446,0.543682795698925,0.17338985479471,"DILIrank 
 (+SIDER)"
"all","SVM","MD","CV","8","3","4",0.539393939393939,0.539650537634409,0.541666666666667,0.475609756097561,0.444254138154484,0.473790322580645,0.0786576244728265,"DILIrank 
 (+SIDER)"
"all","RF","MD","CV","8","3","5",0.466666666666667,0.471706454465075,0.379310344827586,0.492537313432836,0.503178863319671,0.442676097848512,-0.0575272822889928,"DILIrank 
 (+SIDER)"
"all","SVM","MD","CV","8","3","5",0.466666666666667,0.467064544650752,0.459770114942529,0.493827160493827,0.478822298652123,0.441939286766873,-0.0657837221616751,"DILIrank 
 (+SIDER)"
"all","RF","MD","CV","8","4","1",0.493975903614458,0.50117508813161,0.567567567567568,0.446808510638298,0.398227795981379,0.449838425381904,0.00235711099727496,"DILIrank 
 (+SIDER)"
