"dataset","method","descriptor","testset","true_or_y_scrambled_labels_used","train_test_split","cv_split","accuracy","balanced_accuracy","recall","precision","AU_Prec_Rec_Curve","ROC_AUC","MCC","X","specificity","dataset_readable"
"all","SVM","MD","CV","4","10","1",0.479041916167665,0.478981348637016,0.482352941176471,0.488095238095238,0.566689569861637,0.542109038737446,-0.0420312728467542,NA,NA,"DILIrank 
 (+SIDER)"
"all","RF","MD","CV","4","10","2",0.5,0.494309061724792,0.415584415584416,0.457142857142857,0.438011333238765,0.479716912301182,-0.0114939578519778,NA,NA,"DILIrank 
 (+SIDER)"
"all","SVM","MD","CV","4","10","2",0.548192771084337,0.551510287465344,0.597402597402597,0.511111111111111,0.391800304271897,0.427039252881949,0.103118428127343,NA,NA,"DILIrank 
 (+SIDER)"
"all","RF","MD","CV","4","10","3",0.578313253012048,0.56996935648621,0.454545454545454,0.555555555555556,0.550374977186737,0.542025390339997,0.143810088711209,NA,NA,"DILIrank 
 (+SIDER)"
"all","SVM","MD","CV","4","10","3",0.614457831325301,0.608054866481833,0.519480519480519,0.597014925373134,0.45156924439781,0.418575806216256,0.219664407815161,NA,NA,"DILIrank 
 (+SIDER)"
"all","RF","MD","CV","4","10","4",0.512048192771084,0.504299481097109,0.450704225352113,0.432432432432433,0.423978364771781,0.482060785767235,0.00855908310128831,NA,NA,"DILIrank 
 (+SIDER)"
"all","SVM","MD","CV","4","10","4",0.512048192771084,0.518532246108228,0.563380281690141,0.444444444444444,0.429748068367259,0.511119347664937,0.0368061999252934,NA,NA,"DILIrank 
 (+SIDER)"
"all","RF","MD","CV","4","10","5",0.548192771084337,0.542151162790698,0.375,0.545454545454545,0.485139470055436,0.515625,0.0894933860606527,NA,NA,"DILIrank 
 (+SIDER)"
"all","SVM","MD","CV","4","10","5",0.542168674698795,0.544622093023256,0.6125,0.521276595744681,0.473951844654891,0.453851744186047,0.0899795831784709,NA,NA,"DILIrank 
 (+SIDER)"
"MCNC","RF","MD","External Test Set","1","1",NA,0.707317073170732,0.696859903381642,0.611111111111111,0.6875,0.787681015831816,0.772946859903382,0.400550647554137,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","MD","External Test Set","1","1",NA,0.682926829268293,0.681159420289855,0.666666666666667,0.631578947368421,0.606148392650062,0.676328502415459,0.360581090319595,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","MD","External Test Set","1","2",NA,0.731707317073171,0.718599033816425,0.611111111111111,0.733333333333333,0.784813509097351,0.806763285024155,0.450449491296296,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","MD","External Test Set","1","2",NA,0.634146341463415,0.619565217391304,0.5,0.6,0.640513495629242,0.702898550724638,0.246378451040516,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","MD","External Test Set","1","3",NA,0.731707317073171,0.71256038647343,0.555555555555556,0.769230769230769,0.791662202755579,0.814009661835749,0.453379423005803,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","MD","External Test Set","1","3",NA,0.75609756097561,0.752415458937198,0.722222222222222,0.722222222222222,0.758446067293732,0.785024154589372,0.504830917874396,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","MD","External Test Set","1","4",NA,0.780487804878049,0.786231884057971,0.833333333333333,0.714285714285714,0.706015340102532,0.78743961352657,0.568360032280592,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","MD","External Test Set","1","4",NA,0.682926829268293,0.68719806763285,0.722222222222222,0.619047619047619,0.611244659145154,0.729468599033816,0.3717122573987,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","MD","External Test Set","1","5",NA,0.8,0.780051150895141,0.647058823529412,0.846153846153846,0.850863627962141,0.89002557544757,0.591156103515688,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","MD","External Test Set","1","5",NA,0.725,0.722506393861893,0.705882352941177,0.666666666666667,0.678365158542355,0.703324808184143,0.442194438995599,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","MD","External Test Set","1","6",NA,0.775,0.773657289002557,0.764705882352941,0.722222222222222,0.69109594178442,0.801790281329923,0.543848333017576,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","MD","External Test Set","1","6",NA,0.725,0.707161125319693,0.588235294117647,0.714285714285714,0.593371692573647,0.732736572890025,0.429413747443364,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","MD","External Test Set","1","7",NA,0.775,0.758312020460358,0.647058823529412,0.785714285714286,0.744935574135223,0.80306905370844,0.535441833231849,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","MD","External Test Set","1","7",NA,0.725,0.722506393861893,0.705882352941177,0.666666666666667,0.530242749658147,0.667519181585678,0.442194438995599,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","MD","External Test Set","1","8",NA,0.641025641025641,0.635026737967914,0.588235294117647,0.588235294117647,0.802157763021972,0.79144385026738,0.270053475935829,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","MD","External Test Set","1","8",NA,0.692307692307692,0.68716577540107,0.647058823529412,0.647058823529412,0.738421032217532,0.764705882352941,0.374331550802139,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","MD","External Test Set","1","9",NA,0.692307692307692,0.667112299465241,0.470588235294118,0.727272727272727,0.623212319141211,0.748663101604278,0.368297570200093,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","MD","External Test Set","1","9",NA,0.564102564102564,0.560160427807487,0.529411764705882,0.5,0.457008332307638,0.596256684491979,0.119682544185587,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","MD","External Test Set","1","10",NA,0.846153846153846,0.843582887700535,0.823529411764706,0.823529411764706,0.918430254577122,0.917112299465241,0.687165775401069,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","MD","External Test Set","1","10",NA,0.82051282051282,0.807486631016043,0.705882352941177,0.857142857142857,0.823891936632647,0.818181818181818,0.635708491746199,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","MD","External Test Set","2","1",NA,0.51219512195122,0.492753623188406,0.333333333333333,0.428571428571429,0.46475035140575,0.495169082125604,-0.0151671918397763,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","MD","External Test Set","2","1",NA,0.560975609756098,0.560386473429952,0.555555555555556,0.5,0.515466585932169,0.528985507246377,0.119907179806032,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","MD","External Test Set","2","2",NA,0.536585365853659,0.508454106280193,0.277777777777778,0.454545454545454,0.468753121072541,0.531400966183575,0.0189382959716873,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","MD","External Test Set","2","2",NA,0.560975609756098,0.548309178743961,0.444444444444444,0.5,0.368877964052269,0.432367149758454,0.0982946374365981,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","MD","External Test Set","2","3",NA,0.51219512195122,0.492753623188406,0.333333333333333,0.428571428571429,0.455509535094549,0.536231884057971,-0.0151671918397763,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","MD","External Test Set","2","3",NA,0.585365853658537,0.576086956521739,0.5,0.529411764705882,0.556156415724454,0.596618357487923,0.153288755149368,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","MD","External Test Set","2","4",NA,0.560975609756098,0.536231884057971,0.333333333333333,0.5,0.48978208203684,0.589371980676328,0.0790371846773349,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","MD","External Test Set","2","4",NA,0.609756097560976,0.621980676328502,0.722222222222222,0.541666666666667,0.601217059627026,0.719806763285024,0.245748639207717,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","MD","External Test Set","2","5",NA,0.6,0.567774936061381,0.352941176470588,0.545454545454545,0.564559695592037,0.654731457800512,0.15006940110803,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","MD","External Test Set","2","5",NA,0.6,0.59846547314578,0.588235294117647,0.526315789473684,0.455685403341481,0.616368286445013,0.194946704782073,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","MD","External Test Set","2","6",NA,0.5,0.473145780051151,0.294117647058824,0.384615384615385,0.428132166184239,0.519181585677749,-0.0566862017069838,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","MD","External Test Set","2","6",NA,0.6,0.59846547314578,0.588235294117647,0.526315789473684,0.446058391529591,0.588235294117647,0.194946704782073,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","MD","External Test Set","2","7",NA,0.475,0.443734015345269,0.235294117647059,0.333333333333333,0.378057626607526,0.459079283887468,-0.121393283645902,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","MD","External Test Set","2","7",NA,0.525,0.517902813299233,0.470588235294118,0.444444444444444,0.440491380769374,0.538363171355499,0.0355788629076919,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","MD","External Test Set","2","8",NA,0.512820512820513,0.487967914438503,0.294117647058824,0.416666666666667,0.36417864808132,0.39572192513369,-0.025854384499751,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","MD","External Test Set","2","8",NA,0.564102564102564,0.553475935828877,0.470588235294118,0.5,0.480605844348499,0.564171122994652,0.107820236695438,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","MD","External Test Set","2","9",NA,0.487179487179487,0.45855614973262,0.235294117647059,0.363636363636364,0.424352499929656,0.542780748663102,-0.0913377974096232,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","MD","External Test Set","2","9",NA,0.538461538461538,0.524064171122995,0.411764705882353,0.466666666666667,0.489814609263812,0.590909090909091,0.0490552455125796,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","MD","External Test Set","2","10",NA,0.538461538461538,0.524064171122995,0.411764705882353,0.466666666666667,0.497870424309523,0.545454545454545,0.0490552455125796,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","MD","External Test Set","2","10",NA,0.538461538461538,0.510695187165775,0.294117647058824,0.454545454545454,0.358683543418358,0.403743315508022,0.023571044492806,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","MD","External Test Set","3","1",NA,0.390243902439024,0.384057971014493,0.333333333333333,0.315789473684211,0.36984371419944,0.396135265700483,-0.230771897804541,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","MD","External Test Set","3","1",NA,0.463414634146341,0.467391304347826,0.5,0.409090909090909,0.385352711277481,0.442028985507246,-0.0649045962575272,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","MD","External Test Set","3","2",NA,0.48780487804878,0.458937198067633,0.222222222222222,0.363636363636364,0.450408373807448,0.541062801932367,-0.0919860090053384,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","MD","External Test Set","3","2",NA,0.463414634146341,0.461352657004831,0.444444444444444,0.4,0.440783152508439,0.439613526570048,-0.0767405950758606,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","MD","External Test Set","3","3",NA,0.463414634146341,0.431159420289855,0.166666666666667,0.3,0.360687045980327,0.3743961352657,-0.15910866733915,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","MD","External Test Set","3","3",NA,0.439024390243902,0.445652173913043,0.5,0.391304347826087,0.396122233222508,0.468599033816425,-0.108695652173913,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","MD","External Test Set","3","4",NA,0.634146341463415,0.607487922705314,0.388888888888889,0.636363636363636,0.558355758070742,0.582125603864734,0.240786905925739,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","MD","External Test Set","3","4",NA,0.609756097560976,0.603864734299517,0.555555555555556,0.555555555555556,0.35753736408245,0.393719806763285,0.207729468599034,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","MD","External Test Set","3","5",NA,0.375,0.364450127877238,0.294117647058824,0.277777777777778,0.309684401101334,0.28388746803069,-0.269382819158239,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","MD","External Test Set","3","5",NA,0.5,0.50383631713555,0.529411764705882,0.428571428571429,0.451608285015679,0.455242966751918,0.00759532616034051,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","MD","External Test Set","3","6",NA,0.625,0.581841432225064,0.294117647058824,0.625,0.680181606429672,0.654731457800512,0.202288694969669,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","MD","External Test Set","3","6",NA,0.525,0.502557544757033,0.352941176470588,0.428571428571429,0.378500026762707,0.437340153452685,0.00530140428942425,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","MD","External Test Set","3","7",NA,0.475,0.443734015345269,0.235294117647059,0.333333333333333,0.360565991808612,0.429667519181586,-0.121393283645902,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","MD","External Test Set","3","7",NA,0.525,0.494884910485934,0.294117647058824,0.416666666666667,0.41228918803032,0.547314578005115,-0.0110357530587184,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","MD","External Test Set","3","8",NA,0.487179487179487,0.445187165775401,0.117647058823529,0.285714285714286,0.507818711246821,0.550802139037433,-0.141652435660838,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","MD","External Test Set","3","8",NA,0.58974358974359,0.562834224598931,0.352941176470588,0.545454545454545,0.532509253980461,0.572192513368984,0.138479886395235,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","MD","External Test Set","3","9",NA,0.333333333333333,0.315508021390374,0.176470588235294,0.2,0.330859111992345,0.296791443850267,-0.376090215596444,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","MD","External Test Set","3","9",NA,0.487179487179487,0.46524064171123,0.294117647058824,0.384615384615385,0.344033772848801,0.334224598930481,-0.0731272424127131,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","MD","External Test Set","3","10",NA,0.58974358974359,0.556149732620321,0.294117647058824,0.555555555555556,0.499289971236902,0.606951871657754,0.132169609608638,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","MD","External Test Set","3","10",NA,0.538461538461538,0.537433155080214,0.529411764705882,0.473684210526316,0.396394638340528,0.508021390374331,0.0742729086490452,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","MD","External Test Set","4","1",NA,0.560975609756098,0.542270531400966,0.388888888888889,0.5,0.409969262472694,0.468599033816425,0.0884752857320286,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","MD","External Test Set","4","1",NA,0.463414634146341,0.467391304347826,0.5,0.409090909090909,0.418816906759683,0.533816425120773,-0.0649045962575272,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","MD","External Test Set","4","2",NA,0.585365853658537,0.557971014492754,0.333333333333333,0.545454545454545,0.584613280058133,0.58816425120773,0.129862600948713,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","MD","External Test Set","4","2",NA,0.609756097560976,0.603864734299517,0.555555555555556,0.555555555555556,0.348547419191484,0.370772946859903,0.207729468599034,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","MD","External Test Set","4","3",NA,0.609756097560976,0.597826086956522,0.5,0.5625,0.625362651809716,0.582125603864734,0.199046640809111,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","MD","External Test Set","4","3",NA,0.48780487804878,0.489130434782609,0.5,0.428571428571429,0.440357495040127,0.483091787439614,-0.0215832923650858,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","MD","External Test Set","4","4",NA,0.560975609756098,0.548309178743961,0.444444444444444,0.5,0.4649182084334,0.475845410628019,0.0982946374365981,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","MD","External Test Set","4","4",NA,0.341463414634146,0.346618357487923,0.388888888888889,0.304347826086956,0.695790768414906,0.690821256038647,-0.306763285024155,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","MD","External Test Set","4","5",NA,0.425,0.400255754475703,0.235294117647059,0.285714285714286,0.445117312134086,0.420716112531969,-0.206754767287546,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","MD","External Test Set","4","5",NA,0.5,0.48849104859335,0.411764705882353,0.411764705882353,0.623495662760412,0.630434782608696,-0.0230179028132992,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","MD","External Test Set","4","6",NA,0.575,0.530690537084399,0.235294117647059,0.5,0.46701172840328,0.485933503836317,0.075858260613626,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","MD","External Test Set","4","6",NA,0.525,0.517902813299233,0.470588235294118,0.444444444444444,0.419820686157797,0.457800511508951,0.0355788629076919,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","MD","External Test Set","4","7",NA,0.5,0.465473145780051,0.235294117647059,0.363636363636364,0.492388849359763,0.491048593350384,-0.076450449621072,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","MD","External Test Set","4","7",NA,0.425,0.415601023017903,0.352941176470588,0.333333333333333,0.447281909170759,0.59079283887468,-0.167728925136262,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","MD","External Test Set","4","8",NA,0.41025641025641,0.383689839572193,0.176470588235294,0.25,0.362532433054904,0.39572192513369,-0.249925716830926,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","MD","External Test Set","4","8",NA,0.358974358974359,0.344919786096257,0.235294117647059,0.25,0.485119165786749,0.617647058823529,-0.312678686416769,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","MD","External Test Set","4","9",NA,0.58974358974359,0.582887700534759,0.529411764705882,0.529411764705882,0.521173129451464,0.566844919786096,0.165775401069519,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","MD","External Test Set","4","9",NA,0.384615384615385,0.387700534759358,0.411764705882353,0.333333333333333,0.628798172139562,0.687165775401069,-0.223407415813095,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","MD","External Test Set","4","10",NA,0.666666666666667,0.651069518716578,0.529411764705882,0.642857142857143,0.69471780559206,0.641711229946524,0.312326345944872,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","MD","External Test Set","4","10",NA,0.487179487179487,0.485294117647059,0.470588235294118,0.421052631578947,0.538061807326956,0.537433155080214,-0.0291786426835535,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCLCNC","RF","MD","External Test Set","1","1",NA,0.716417910447761,0.659584980237154,0.840909090909091,0.755102040816326,0.890055872425222,0.788537549407115,0.341883367869588,NA,NA,"DILIrank"
"MCLCNC","SVM","MD","External Test Set","1","1",NA,0.701492537313433,0.66897233201581,0.772727272727273,0.772727272727273,0.709460878868121,0.645256916996047,0.33794466403162,NA,NA,"DILIrank"
"MCLCNC","RF","MD","External Test Set","1","2",NA,0.73134328358209,0.660573122529644,0.886363636363636,0.75,0.827786631772195,0.730237154150198,0.365801770691956,NA,NA,"DILIrank"
"MCLCNC","SVM","MD","External Test Set","1","2",NA,0.582089552238806,0.557312252964427,0.636363636363636,0.7,0.670366465645708,0.587944664031621,0.11095729361864,NA,NA,"DILIrank"
"MCLCNC","RF","MD","External Test Set","1","3",NA,0.791044776119403,0.737154150197628,0.909090909090909,0.8,0.914712380766053,0.845849802371542,0.517537136138101,NA,NA,"DILIrank"
"MCLCNC","SVM","MD","External Test Set","1","3",NA,0.686567164179104,0.699110671936759,0.659090909090909,0.828571428571429,0.830720974890458,0.787549407114625,0.378534770979105,NA,NA,"DILIrank"
